10	3.26853	0.0326853
10.2	3.09043	0.0309043
10.39	2.92279	0.0292279
10.6	2.76472	0.0276472
10.81	2.61646	0.0261646
11.02	2.47668	0.0247668
11.23	2.34474	0.0234474
11.45	2.22091	0.0222091
11.68	2.10416	0.0210416
11.9	1.99416	0.0199416
12.14	1.8904	0.018904
12.37	1.79255	0.0179255
12.62	1.70056	0.0170056
12.86	1.61407	0.0161407
13.11	1.53249	0.0153249
13.37	1.45565	0.0145565
13.63	1.38321	0.0138321
13.9	1.315	0.01315
14.17	1.25083	0.0125083
14.45	1.19032	0.0119032
14.73	1.13325	0.0113325
15	1.08265	0.0108265
15.02	1.07962	0.0107962
15.31	1.02901	0.0102901
15.61	0.981494	0.00981494
15.92	0.936586	0.00936586
16.23	0.89425	0.0089425
16.54	0.854494	0.00854494
16.87	0.8171	0.008171
17.2	0.781766	0.00781766
17.53	0.748466	0.00748466
17.88	0.717205	0.00717205
18.23	0.687576	0.00687576
18.58	0.659571	0.00659571
18.95	0.633472	0.00633472
19.32	0.608683	0.00608683
19.69	0.585436	0.00585436
20	0.567815	0.00567815
20.08	0.563418	0.00563418
20.47	0.542739	0.00542739
20.87	0.523147	0.00523147
21.28	0.504718	0.00504718
21.7	0.48739	0.0048739
22.12	0.47098	0.0047098
22.55	0.4555	0.004555
22.99	0.440974	0.00440974
23.44	0.427241	0.00427241
23.9	0.414185	0.00414185
24.37	0.40199	0.0040199
24.85	0.390341	0.00390341
25.33	0.379441	0.00379441
25.83	0.369202	0.00369202
26.33	0.359467	0.00359467
26.85	0.350183	0.00350183
27.37	0.34155	0.0034155
27.91	0.333255	0.00333255
28.45	0.325477	0.00325477
29.01	0.318216	0.00318216
29.58	0.31126	0.0031126
30	0.306348	0.00306348
30.15	0.304653	0.00304653
30.74	0.298397	0.00298397
31.34	0.292525	0.00292525
31.96	0.286915	0.00286915
32.58	0.281631	0.00281631
33.22	0.276621	0.00276621
33.87	0.271848	0.00271848
34.53	0.267324	0.00267324
35.21	0.26303	0.0026303
35.89	0.258964	0.00258964
36.6	0.255073	0.00255073
37.31	0.251387	0.00251387
38.04	0.247889	0.00247889
38.79	0.244561	0.00244561
39.54	0.241368	0.00241368
40	0.23955	0.0023955
40.32	0.238326	0.00238326
41.11	0.235437	0.00235437
41.91	0.232677	0.00232677
42.73	0.230047	0.00230047
43.56	0.227509	0.00227509
44.42	0.225101	0.00225101
45.28	0.22278	0.0022278
46.17	0.220547	0.00220547
47.07	0.218432	0.00218432
47.99	0.216386	0.00216386
48.93	0.214428	0.00214428
49.89	0.212535	0.00212535
50	0.212305	0.00212305
50.86	0.210677	0.00210677
51.86	0.208925	0.00208925
52.87	0.207248	0.00207248
53.91	0.20559	0.0020559
54.96	0.203995	0.00203995
56.03	0.202465	0.00202465
57.13	0.200969	0.00200969
58.25	0.199517	0.00199517
59.39	0.198091	0.00198091
60	0.197383	0.00197383
60.55	0.196726	0.00196726
61.73	0.195407	0.00195407
62.94	0.194111	0.00194111
64.17	0.19282	0.0019282
65.42	0.191589	0.00191589
66.7	0.190374	0.00190374
68.01	0.189202	0.00189202
69.34	0.188041	0.00188041
70.69	0.186892	0.00186892
72.07	0.185765	0.00185765
73.48	0.184673	0.00184673
74.92	0.183583	0.00183583
76.38	0.182515	0.00182515
77.88	0.181458	0.00181458
79.4	0.180432	0.00180432
80	0.180023	0.00180023
80.95	0.179417	0.00179417
82.54	0.178378	0.00178378
84.15	0.177379	0.00177379
85.8	0.176392	0.00176392
87.47	0.175435	0.00175435
89.18	0.174449	0.00174449
90.93	0.173475	0.00173475
92.71	0.172534	0.00172534
94.52	0.171571	0.00171571
96.37	0.170632	0.00170632
98.25	0.169703	0.00169703
100	0.168852	0.00168852
100.2	0.168746	0.00168746
102.1	0.167822	0.00167822
104.1	0.166905	0.00166905
106.2	0.165989	0.00165989
108.2	0.165077	0.00165077
110.4	0.164165	0.00164165
112.5	0.163254	0.00163254
114.7	0.162343	0.00162343
117	0.161432	0.00161432
119.2	0.160532	0.00160532
121.6	0.159633	0.00159633
124	0.158756	0.00158756
126.4	0.15785	0.0015785
128.8	0.156962	0.00156962
131.4	0.156056	0.00156056
133.9	0.155161	0.00155161
136.6	0.154296	0.00154296
139.2	0.153402	0.00153402
141.9	0.152507	0.00152507
144.7	0.151606	0.00151606
147.5	0.150712	0.00150712
150	0.149961	0.00149961
