10	269.302
10.2	255.975
10.39	243.298
10.6	231.273
10.81	219.823
11.02	208.985
11.23	198.645
11.45	188.841
11.68	179.496
11.9	170.65
12.14	162.224
12.37	154.22
12.62	146.599
12.86	139.4
13.11	132.506
13.37	125.996
13.63	119.792
13.9	113.894
14.17	108.265
14.45	102.941
14.73	97.8861
15	93.3671
15.02	93.0608
15.31	88.3886
15.61	83.9845
15.92	79.7718
16.23	75.789
16.54	71.9976
16.87	68.3977
17.2	64.9893
17.53	61.7341
17.88	58.6321
18.23	55.7216
18.58	52.9259
18.95	50.3217
19.32	47.7942
19.69	45.4198
20	43.6198
20.08	43.1603
20.47	40.9774
20.87	38.9094
21.28	36.9409
21.7	35.0797
22.12	33.3104
22.55	31.633
22.99	30.0399
23.44	28.531
23.9	27.0948
24.37	25.7353
24.85	24.4447
25.33	23.2192
25.83	22.055
26.33	20.9521
26.85	19.9027
27.37	18.907
27.91	17.9611
28.45	17.065
29.01	16.2148
29.58	15.4067
30	14.8399
30.15	14.637
30.74	13.8978
31.34	13.2008
31.96	12.5345
32.58	11.9064
33.22	11.309
33.87	10.7422
34.53	10.2022
35.21	9.69287
35.89	9.2065
36.6	8.74695
37.31	8.31036
38.04	7.89676
38.79	7.50613
39.54	7.13083
40	6.9202
40.32	6.7785
41.11	6.43766
41.91	6.11597
42.73	5.81343
43.56	5.52237
44.42	5.25046
45.28	4.99005
46.17	4.74495
47.07	4.51134
47.99	4.28922
48.93	4.07859
49.89	3.88328
50	3.8603
50.24	3.81204
50.241	18.6351
50.86	18.0492
51.86	17.1607
52.87	16.3182
53.91	15.5178
54.96	14.7557
56.03	14.0319
57.13	13.3464
58.25	12.6915
59.39	12.0711
60	11.7532
60.55	11.4775
61.73	10.9184
62.94	10.3822
64.17	9.87669
65.42	9.39416
66.7	8.9346
68.01	8.49802
69.34	8.08058
70.69	7.68613
72.07	7.31082
73.48	6.95083
74.92	6.60999
76.38	6.28447
77.88	5.9781
79.4	5.68322
80	5.57216
80.95	5.40365
82.54	5.13557
84.15	4.88282
85.8	4.64155
87.47	4.41177
89.18	4.19731
90.93	3.98668
92.71	3.79098
94.52	3.60333
96.37	3.42563
98.25	3.25636
100	3.1093
100.2	3.09551
102.1	2.94309
104.1	2.79795
106.2	2.66008
108.2	2.52949
110.4	2.40541
112.5	2.28746
114.7	2.17563
117	2.06917
119.2	1.96845
121.6	1.8727
124	1.78194
126.4	1.69539
128.8	1.61382
131.4	1.53608
133.9	1.46216
136.6	1.39208
139.2	1.32583
141.9	1.26264
144.7	1.2029
147.5	1.14622
150	1.09988
