10	28.5155	0.285155
11	21.7905	0.217905
12	17.036	0.17036
13	13.5732	0.135732
14	10.9947	0.109947
15	9.03292	0.0903292
16	7.52148	0.0752148
17	6.33314	0.0633314
18	5.38666	0.0538666
19	4.62318	0.0462318
20	4.00246	0.0400246
21	3.49179	0.0349179
22	3.06751	0.0306751
23	2.71144	0.0271144
24	2.41295	0.0241295
25	2.15903	0.0215903
26	1.9419	0.019419
27	1.75517	0.0175517
28	1.59367	0.0159367
29	1.45323	0.0145323
30	1.33145	0.0133145
31	1.22434	0.0122434
32	1.12956	0.0112956
33	1.04646	0.0104646
34	0.972296	0.00972296
35	0.906465	0.00906465
36	0.847424	0.00847424
37	0.794804	0.00794804
38	0.747094	0.00747094
39	0.704482	0.00704482
40	0.665837	0.00665837
41	0.630637	0.00630637
42	0.598758	0.00598758
43	0.569844	0.00569844
44	0.54337	0.0054337
45	0.519104	0.00519104
46	0.496833	0.00496833
47	0.476363	0.00476363
48	0.457536	0.00457536
49	0.440251	0.00440251
50	0.42427	0.0042427
51	0.409472	0.00409472
52	0.395747	0.00395747
53	0.382996	0.00382996
54	0.371133	0.00371133
55	0.360077	0.00360077
56	0.349781	0.00349781
57	0.340193	0.00340193
58	0.331222	0.00331222
59	0.322811	0.00322811
60	0.314914	0.00314914
61	0.307485	0.00307485
62	0.300485	0.00300485
63	0.293879	0.00293879
64	0.287708	0.00287708
65	0.281893	0.00281893
66	0.276379	0.00276379
67	0.271143	0.00271143
68	0.266165	0.00266165
69	0.261527	0.00261527
70	0.257101	0.00257101
71	0.252871	0.00252871
72	0.248844	0.00248844
73	0.245068	0.00245068
74	0.241443	0.00241443
75	0.237957	0.00237957
76	0.234687	0.00234687
77	0.231549	0.00231549
78	0.228519	0.00228519
79	0.225665	0.00225665
80	0.222923	0.00222923
81	0.220263	0.00220263
82	0.217767	0.00217767
83	0.215346	0.00215346
84	0.21301	0.0021301
85	0.210801	0.00210801
86	0.208641	0.00208641
87	0.206591	0.00206591
88	0.204609	0.00204609
89	0.202687	0.00202687
90	0.200861	0.00200861
91	0.199066	0.00199066
92	0.197372	0.00197372
93	0.195708	0.00195708
94	0.194116	0.00194116
95	0.19257	0.0019257
96	0.191073	0.00191073
97	0.189632	0.00189632
98	0.188224	0.00188224
99	0.186876	0.00186876
100	0.18555	0.0018555
101	0.184286	0.00184286
102	0.183036	0.00183036
103	0.181846	0.00181846
104	0.180666	0.00180666
105	0.179543	0.00179543
106	0.178429	0.00178429
107	0.177367	0.00177367
108	0.176314	0.00176314
109	0.175305	0.00175305
110	0.174309	0.00174309
111	0.173348	0.00173348
112	0.172406	0.00172406
113	0.171488	0.00171488
114	0.170595	0.00170595
115	0.169716	0.00169716
116	0.168869	0.00168869
117	0.168024	0.00168024
118	0.167221	0.00167221
119	0.166417	0.00166417
120	0.165644	0.00165644
121	0.164881	0.00164881
122	0.164134	0.00164134
123	0.163408	0.00163408
124	0.162684	0.00162684
125	0.161993	0.00161993
126	0.161303	0.00161303
127	0.160632	0.00160632
128	0.159974	0.00159974
129	0.159321	0.00159321
130	0.158694	0.00158694
131	0.158067	0.00158067
132	0.157458	0.00157458
133	0.156859	0.00156859
134	0.156262	0.00156262
135	0.155691	0.00155691
136	0.155119	0.00155119
137	0.154559	0.00154559
138	0.154012	0.00154012
139	0.153466	0.00153466
140	0.152938	0.00152938
141	0.152415	0.00152415
142	0.151893	0.00151893
143	0.151393	0.00151393
144	0.150893	0.00150893
145	0.150398	0.00150398
146	0.149918	0.00149918
147	0.149438	0.00149438
148	0.148967	0.00148967
149	0.148507	0.00148507
150	0.148046	0.00148046
