2.01		1.90148
2.03		1.90177
2.05		1.90206
2.07		1.90234
2.09		1.90263
2.11		1.90292
2.13		1.90321
2.15		1.9035
2.17		1.90379
2.19		1.90407
2.21		1.90436
2.23		1.90465
2.25		1.90494
2.27		1.90528
2.29		1.90563
2.31		1.90599
2.33		1.90634
2.35		1.9067
2.37		1.90705
2.39		1.90741
2.41		1.90776
2.43		1.90812
2.45		1.90847
2.47		1.90883
2.49		1.90922
2.51		1.90966
2.53		1.9101
2.55		1.91053
2.57		1.91097
2.59		1.9114
2.61		1.91184
2.63		1.91227
2.65		1.91271
2.67		1.91314
2.69		1.91358
2.71		1.91402
2.73		1.91445
2.75		1.91489
2.77		1.91534
2.79		1.91581
2.81		1.91627
2.83		1.91674
2.85		1.9172
2.87		1.91767
2.89		1.91813
2.91		1.9186
2.93		1.91906
2.95		1.91952
2.97		1.91999
2.99		1.92045
3.01		1.92092
3.03		1.92138
3.05		1.92185
3.07		1.92231
3.09		1.92278
3.11		1.92335
3.13		1.92403
3.15		1.92471
3.17		1.92538
3.19		1.92606
3.21		1.92674
3.23		1.92742
3.25		1.92809
3.27		1.92877
3.29		1.92945
3.31		1.93013
3.33		1.9308
3.35		1.93148
3.37		1.93216
3.39		1.93284
3.41		1.93351
3.43		1.93419
3.45		1.93487
3.47		1.93555
3.49		1.93622
3.51		1.9369
3.53		1.93758
3.55		1.93828
3.57		1.93901
3.59		1.93975
3.61		1.94048
3.63		1.94121
3.65		1.94195
3.67		1.94268
3.69		1.94342
3.71		1.94415
3.73		1.94488
3.75		1.94562
3.77		1.94635
3.79		1.94709
3.81		1.94782
3.83		1.94871
3.85		1.94966
3.87		1.9506
3.89		1.95154
3.91		1.95249
3.93		1.95343
3.95		1.95437
3.97		1.95532
3.99		1.95626
